Sample name;x;y;z;r;rNumbers
leaves8;-3.56665;1.53443;13.6268;0.2;27
leaves8;-3.41562;1.614;13.5838;0.2;27
leaves8;-3.48221;1.62938;13.5887;0.2;27
leaves8;-3.53684;1.64862;13.5964;0.2;27
leaves8;-3.38984;1.67524;13.5658;0.2;27
leaves8;-3.48049;1.72213;13.5599;0.2;27
leaves8;-3.40529;1.76189;13.5298;0.2;27
leaves8;-3.58972;0.902744;13.6182;0.2;27
leaves8;-3.65703;0.926477;13.6388;0.2;27
leaves8;-3.56686;0.791851;13.6243;0.2;27
leaves8;-3.66502;0.857132;13.6409;0.2;27
leaves8;-3.70579;0.850199;13.65;0.2;27
leaves8;-3.61695;0.822649;13.635;0.2;27
leaves8;-3.58565;0.716661;13.6319;0.2;27
leaves8;-3.66551;0.761831;13.6372;0.2;27
leaves8;-3.75254;0.811188;13.6575;0.2;27
leaves8;-3.81735;0.802058;13.6606;0.2;27
leaves8;-3.76014;0.740684;13.6491;0.2;27
leaves8;-3.67665;0.692147;13.6413;0.2;27
leaves8;-3.59777;0.65483;13.6298;0.2;27
leaves8;-3.62682;0.608679;13.6293;0.2;27
leaves8;-3.70811;0.655452;13.6388;0.2;27
leaves8;-3.76284;0.682707;13.6492;0.2;27
leaves8;-3.85108;0.738063;13.6653;0.2;27
leaves8;-3.88699;0.698056;13.663;0.2;27
leaves8;-3.80892;0.650968;13.6535;0.2;27
leaves8;-3.74101;0.596825;13.6329;0.2;27
leaves8;-3.66613;0.567347;13.6252;0.2;27
leaves8;-3.6961;0.51842;13.6113;0.2;27
leaves8;-3.77972;0.567563;13.6255;0.2;27
leaves8;-3.83542;0.581602;13.6405;0.2;27
leaves8;-3.90016;0.616342;13.6427;0.2;27
leaves8;-3.94471;0.577659;13.636;0.2;27
leaves8;-3.86979;0.5483;13.6385;0.2;27
leaves8;-3.80771;0.508285;13.6135;0.2;27
leaves8;-3.73381;0.479695;13.6;0.2;27
leaves8;-3.7736;0.431299;13.577;0.2;27
leaves8;-3.84962;0.46982;13.612;0.2;27
leaves8;-3.91;0.493778;13.6394;0.2;27
leaves8;-3.95801;0.528407;13.6398;0.2;27
leaves8;-3.95177;0.464757;13.6442;0.2;27
leaves8;-3.90421;0.445908;13.6278;0.2;27
leaves8;-3.85189;0.425593;13.5858;0.2;27
leaves8;-3.86281;0.360144;13.5547;0.2;27
leaves8;-3.89778;0.378282;13.5875;0.2;27
leaves8;-3.93476;0.403212;13.6302;0.2;27
leaves8;-3.93457;0.335194;13.5732;0.2;27
leaves8;-3.94604;0.277479;13.5274;0.2;27
leaves9;-3.11184;1.13818;13.0249;0.2;18
leaves9;-3.19272;1.10678;13.0255;0.2;18
leaves9;-3.1172;1.23624;13.0339;0.2;18
leaves9;-3.18331;1.22451;13.0357;0.2;18
leaves9;-3.2814;1.21072;13.048;0.2;18
leaves9;-3.12762;1.34249;13.0225;0.2;18
leaves9;-3.21989;1.34428;13.034;0.2;18
leaves9;-3.36899;1.34068;13.0439;0.2;18
leaves9;-3.13113;1.46513;13.0072;0.2;18
leaves9;-3.40976;1.43677;13.0167;0.2;18
leaves9;-3.21317;1.62303;12.9563;0.2;18
leaves9;-3.34055;1.59361;12.9708;0.2;18
leaves9;-3.44193;1.55314;12.9794;0.2;18
leaves9;-3.26792;1.69137;12.9263;0.2;18
leaves9;-3.36089;1.67802;12.9388;0.2;18
leaves9;-3.45488;1.64695;12.9526;0.2;18
leaves9;-3.30383;1.74853;12.8899;0.2;18
leaves9;-3.38638;1.73935;12.9063;0.2;18
leaves9;-3.48849;1.72437;12.9392;0.2;18
leaves9;-3.3513;1.81178;12.8491;0.2;18
leaves9;-3.44632;1.81458;12.878;0.2;18
leaves9;-3.38912;1.86998;12.8101;0.2;18
leaves9;-3.30032;1.42552;13.0077;0.2;18
leaves9;-3.20744;1.51345;12.9954;0.2;18
leaves9;-2.97999;0.853422;13.0195;0.2;18
leaves9;-3.04557;0.821106;13.0403;0.2;18
leaves9;-2.92692;0.791465;13.0362;0.2;18
leaves9;-3.00806;0.748478;13.0656;0.2;18
leaves9;-3.08814;0.719611;13.0797;0.2;18
leaves9;-3.09996;0.63399;13.1034;0.2;18
leaves9;-3.01415;0.691173;13.0808;0.2;18
leaves9;-2.92463;0.738475;13.0496;0.2;18
leaves9;-2.88143;0.668891;13.0537;0.2;18
leaves9;-2.96167;0.62559;13.0835;0.2;18
leaves9;-3.03202;0.577008;13.0951;0.2;18
leaves9;-3.09244;0.529098;13.1339;0.2;18
leaves9;-3.0696;0.425545;13.13;0.2;18
