Sample name;x;y;z;r;rNumbers
leaves6;1.57264;-0.354283;8.62663;0.4;24
leaves6;1.46415;-0.372161;8.58672;0.4;24
leaves6;1.31927;-0.425115;8.47931;0.4;24
leaves6;1.23587;-0.435979;8.38619;0.4;24
leaves6;1.1808;-0.434365;8.279;0.4;24
leaves6;1.14957;-0.419749;8.16616;0.4;24
leaves6;1.13786;-0.411984;8.04113;0.4;24
leaves6;1.13722;-0.404316;7.93308;0.4;24
leaves6;2.15162;0.032057;8.0976;0.4;24
leaves6;1.9797;0.231441;8.16213;0.4;24
leaves6;1.87161;0.412861;8.15863;0.4;24
leaves6;1.8181;0.518626;8.09507;0.4;24
leaves6;1.77593;0.632746;7.97541;0.4;24
leaves6;1.71849;0.715605;7.80264;0.4;24
leaves6;1.68982;0.771381;7.64186;0.4;24
leaves6;1.67434;0.856491;7.4231;0.4;24
leaves6;2.45065;-0.0292541;7.76359;0.4;24
leaves6;2.57681;0.0768655;7.82323;0.4;24
leaves6;2.67652;0.134662;7.84773;0.4;24
leaves6;2.83403;0.254574;7.88731;0.4;24
leaves6;3.03078;0.380395;7.87065;0.4;24
leaves6;3.1938;0.560227;7.81105;0.4;24
leaves6;3.27217;0.612896;7.72995;0.4;24
leaves6;3.33784;0.657961;7.64196;0.4;24
leaves6;3.39067;0.695636;7.56078;0.4;24
leaves6;3.46896;0.73338;7.41422;0.4;24
leaves6;3.52042;0.7544;7.31672;0.4;24
leaves6;3.5513;0.774621;7.24097;0.4;24
leaves6;3.59746;0.767628;7.12603;0.4;24
leaves6;2.34537;-0.330099;8.09641;0.4;24
leaves6;2.3953;-0.447043;8.1492;0.4;24
leaves6;2.44939;-0.54456;8.19904;0.4;24
leaves6;2.4986;-0.647669;8.22717;0.4;24
leaves6;2.58678;-0.771887;8.24457;0.4;24
leaves6;2.6284;-0.847024;8.19231;0.4;24
leaves6;2.62757;-0.910612;8.10328;0.4;24
leaves6;2.63276;-0.995288;8.01029;0.4;24
leaves6;2.64618;-1.05818;7.94237;0.4;24
leaves6;2.67214;-1.1423;7.81992;0.4;24
leaves6;2.16834;-0.191058;7.73522;0.4;24
leaves6;1.75507;-0.277235;7.88657;0.4;24
leaves6;1.57355;-0.322256;7.95902;0.4;24
leaves6;1.44352;-0.333156;7.96382;0.4;24
leaves6;1.32674;-0.36822;7.94932;0.4;24
leaves6;1.1435;-0.540461;7.87189;0.4;24
leaves6;1.08485;-0.600374;7.80709;0.4;24
leaves6;0.972001;-0.607554;7.69383;0.4;24
leaves6;0.89407;-0.636615;7.59013;0.4;24
leaves6;0.81995;-0.677531;7.4768;0.4;24
leaves6;0.752653;-0.717804;7.35919;0.4;24
leaves6;2.20463;-0.0242577;7.46684;0.4;24
leaves6;2.14384;0.0917737;7.50199;0.4;24
leaves6;2.07113;0.252936;7.53181;0.4;24
leaves6;1.95309;0.474307;7.521;0.4;24
leaves6;1.84477;0.68958;7.42734;0.4;24
leaves6;1.88025;0.642219;7.45329;0.4;24
leaves6;1.76851;0.778882;7.34602;0.4;24
leaves6;1.75927;0.839535;7.28979;0.4;24
leaves6;1.63289;1.04194;6.96683;0.4;24
leaves6;1.69392;0.931926;7.1683;0.4;24
leaves6;2.38927;-0.331707;7.49771;0.4;24
leaves6;2.48618;-0.50574;7.57208;0.4;24
leaves6;2.57836;-0.695125;7.65078;0.4;24
leaves6;2.64374;-0.863272;7.676;0.4;24
leaves6;2.65031;-1.01113;7.61017;0.4;24
leaves6;2.68867;-1.08857;7.53377;0.4;24
leaves6;2.74383;-1.18247;7.41571;0.4;24
leaves6;2.79526;-1.25862;7.26764;0.4;24
leaves6;2.8236;-1.36542;7.11036;0.4;24
leaves6;2.86046;-1.42033;6.98117;0.4;24
leaves6;2.88276;-1.52625;6.7659;0.4;24
leaves7;2.47649;-0.0450093;7.16338;0.4;21
leaves7;2.59436;0.0476371;7.18537;0.4;21
leaves7;2.77066;0.18446;7.21601;0.4;21
leaves7;2.89191;0.275291;7.19577;0.4;21
leaves7;3.00492;0.355137;7.17235;0.4;21
leaves7;3.12222;0.432107;7.12213;0.4;21
leaves7;3.25626;0.546493;7.06534;0.4;21
leaves7;3.36911;0.598109;7.00441;0.4;21
leaves7;3.48672;0.687513;6.92005;0.4;21
leaves7;3.60669;0.814925;6.79745;0.4;21
leaves7;3.70608;0.902805;6.63527;0.4;21
leaves7;2.16158;-0.185782;7.18483;0.4;21
leaves7;1.9883;-0.222061;7.26259;0.4;21
leaves7;1.82331;-0.307836;7.35632;0.4;21
leaves7;1.61339;-0.371951;7.44284;0.4;21
leaves7;1.45108;-0.423453;7.45192;0.4;21
leaves7;1.13831;-0.486378;7.42085;0.4;21
leaves7;1.25425;-0.462264;7.43868;0.4;21
leaves7;0.981382;-0.524711;7.38096;0.4;21
leaves7;0.853133;-0.574029;7.34436;0.4;21
leaves7;0.600026;-0.64;7.24569;0.4;21
leaves7;0.459012;-0.675989;7.13789;0.4;21
leaves7;0.50463;-0.667139;7.17874;0.4;21
leaves7;2.42176;-0.421637;6.92118;0.4;21
leaves7;2.50015;-0.572479;6.96676;0.4;21
leaves7;2.60844;-0.73202;7.0052;0.4;21
leaves7;2.69191;-0.858938;7.00136;0.4;21
leaves7;2.73434;-1.0282;6.95419;0.4;21
leaves7;2.79817;-1.18945;6.83783;0.4;21
leaves7;2.84449;-1.34943;6.67842;0.4;21
leaves7;2.8985;-1.48654;6.53654;0.4;21
leaves7;2.91282;-1.57089;6.37076;0.4;21
leaves7;2.18438;0.0474144;6.87573;0.4;21
leaves7;2.08496;0.258103;6.86828;0.4;21
leaves7;2.03488;0.395902;6.76592;0.4;21
leaves7;2.00633;0.513158;6.61811;0.4;21
leaves7;1.99589;0.573121;6.48174;0.4;21
leaves7;2.00569;0.635116;6.31732;0.4;21
leaves7;2.02391;0.680085;6.18083;0.4;21
leaves7;2.00412;0.694588;6.04226;0.4;21
leaves7;1.99789;0.71426;5.89946;0.4;21
leaves7;2.0327;0.756839;5.7643;0.4;21
leaves7;2.04684;0.772707;5.61081;0.4;21
leaves7;2.119;-0.221779;6.58166;0.4;21
leaves7;1.86994;-0.289094;6.62731;0.4;21
leaves7;1.59674;-0.342997;6.65939;0.4;21
leaves7;1.18962;-0.478926;6.49615;0.4;21
leaves7;1.37241;-0.415774;6.59397;0.4;21
leaves7;0.987745;-0.527478;6.37469;0.4;21
leaves7;0.835168;-0.569088;6.26928;0.4;21
leaves7;0.692167;-0.598249;6.10687;0.4;21
leaves7;2.52167;-0.0491526;6.61314;0.4;21
leaves7;2.70353;0.0477522;6.65703;0.4;21
leaves7;2.88906;0.162146;6.65475;0.4;21
leaves7;3.01579;0.21647;6.57968;0.4;21
leaves7;3.1122;0.285449;6.48561;0.4;21
leaves7;3.22375;0.362763;6.34554;0.4;21
leaves7;3.30733;0.408674;6.18996;0.4;21
leaves7;3.39621;0.423754;5.93971;0.4;21
leaves7;3.48531;0.419203;5.74229;0.4;21
leaves7;3.5677;0.413371;5.50757;0.4;21
leaves7;2.29272;0.0278787;6.25466;0.4;21
leaves7;2.19279;0.196608;6.19284;0.4;21
leaves7;2.14007;0.34935;6.08267;0.4;21
leaves7;2.08362;0.450602;5.95043;0.4;21
leaves7;1.99719;0.540327;5.77896;0.4;21
leaves7;1.91473;0.641893;5.59929;0.4;21
leaves7;1.90874;0.753324;5.45905;0.4;21
leaves7;1.87046;0.834907;5.33123;0.4;21
leaves7;1.8087;0.892736;5.21928;0.4;21
leaves7;1.75526;0.984014;5.04977;0.4;21
leaves7;2.40244;-0.305307;6.26172;0.4;21
leaves7;2.48898;-0.450577;6.25196;0.4;21
leaves7;2.68212;-0.751888;6.18764;0.4;21
leaves7;2.59313;-0.631875;6.23067;0.4;21
leaves7;2.75644;-0.862593;6.10628;0.4;21
leaves7;2.82336;-0.963378;5.97957;0.4;21
leaves7;2.8723;-1.0337;5.83639;0.4;21
leaves7;2.90664;-1.08135;5.69766;0.4;21
leaves7;2.9177;-1.11981;5.54271;0.4;21
leaves7;2.91668;-1.13333;5.44011;0.4;21
leaves7;2.90291;-1.12713;5.31919;0.4;21
leaves7;2.83909;-1.0561;5.13705;0.4;21
leaves8;2.15896;-0.202631;6.0062;0.4;18
leaves8;1.98204;-0.266788;6.03125;0.4;18
leaves8;1.86521;-0.306819;6.04401;0.4;18
leaves8;1.69543;-0.331854;6.04012;0.4;18
leaves8;1.4936;-0.347122;6.01197;0.4;18
leaves8;1.29866;-0.377255;5.95363;0.4;18
leaves8;1.15038;-0.400049;5.84786;0.4;18
leaves8;1.01307;-0.426119;5.73084;0.4;18
leaves8;0.9147;-0.437977;5.59468;0.4;18
leaves8;0.851722;-0.467421;5.39773;0.4;18
leaves8;2.4811;-0.0489284;5.97831;0.4;18
leaves8;2.60037;0.0162871;5.95818;0.4;18
leaves8;2.72864;0.124607;5.90785;0.4;18
leaves8;2.85525;0.185071;5.84689;0.4;18
leaves8;2.95278;0.257808;5.74552;0.4;18
leaves8;3.03692;0.350305;5.61582;0.4;18
leaves8;3.10605;0.409289;5.48703;0.4;18
leaves8;3.17002;0.463315;5.33608;0.4;18
leaves8;3.21025;0.531255;5.20921;0.4;18
leaves8;3.25387;0.585778;5.01498;0.4;18
leaves8;3.2744;0.621067;4.8436;0.4;18
leaves8;2.25666;-0.00126271;5.72295;0.4;18
leaves8;2.17236;0.10905;5.64702;0.4;18
leaves8;2.09277;0.200908;5.5697;0.4;18
leaves8;1.99132;0.346333;5.45297;0.4;18
leaves8;1.87832;0.432134;5.28219;0.4;18
leaves8;1.77174;0.580488;5.12842;0.4;18
leaves8;1.63853;0.634055;4.95763;0.4;18
leaves8;1.59899;0.663665;4.83187;0.4;18
leaves8;1.56363;0.671023;4.69287;0.4;18
leaves8;2.45975;-0.351808;5.29995;0.4;18
leaves8;2.554;-0.564902;5.21378;0.4;18
leaves8;2.60297;-0.719685;5.16093;0.4;18
leaves8;2.64549;-0.876542;5.10953;0.4;18
leaves8;2.6857;-1.01566;5.05447;0.4;18
leaves8;2.74319;-1.14601;5.01007;0.4;18
leaves8;2.79104;-1.2603;4.96656;0.4;18
leaves8;2.8362;-1.36292;4.92;0.4;18
leaves8;2.87903;-1.47594;4.82853;0.4;18
leaves8;2.18722;-0.266857;5.46084;0.4;18
leaves8;1.94093;-0.320467;5.32788;0.4;18
leaves8;1.728;-0.372827;5.24306;0.4;18
leaves8;1.53502;-0.422776;5.17751;0.4;18
leaves8;1.39154;-0.468146;5.12118;0.4;18
leaves8;1.23718;-0.497882;5.05823;0.4;18
leaves8;1.08289;-0.513518;4.94521;0.4;18
leaves8;0.982507;-0.525511;4.80339;0.4;18
leaves8;2.22401;0.00130478;5.18143;0.4;18
leaves8;2.15;0.127206;5.02302;0.4;18
leaves8;2.06801;0.23873;4.86319;0.4;18
leaves8;1.99138;0.328804;4.7326;0.4;18
leaves8;1.94333;0.413204;4.62264;0.4;18
leaves8;1.89485;0.50646;4.504;0.4;18
leaves8;1.85792;0.554714;4.43903;0.4;18
leaves8;1.82551;0.615647;4.35512;0.4;18
leaves8;1.81939;0.673822;4.25961;0.4;18
leaves8;2.50686;-0.202061;4.87996;0.4;18
leaves8;2.62655;-0.109448;4.78674;0.4;18
leaves8;2.72264;-0.0379187;4.65761;0.4;18
leaves8;2.80287;0.00027438;4.5489;0.4;18
leaves8;2.90347;0.0405627;4.42948;0.4;18
leaves8;2.97966;0.0827972;4.344;0.4;18
leaves8;3.08162;0.142507;4.23069;0.4;18
leaves8;3.18298;0.209368;4.08516;0.4;18
leaves8;2.43973;-0.366093;4.88496;0.4;18
leaves8;2.49811;-0.429516;4.75719;0.4;18
leaves8;2.57279;-0.501319;4.59098;0.4;18
leaves8;2.633;-0.585587;4.44245;0.4;18
leaves8;2.70774;-0.668924;4.29007;0.4;18
leaves8;2.79317;-0.74366;4.07416;0.4;18
leaves8;2.15306;-0.268134;5.04873;0.4;18
leaves8;2.00179;-0.305608;4.95036;0.4;18
leaves8;1.83346;-0.308387;4.84565;0.4;18
leaves8;1.67165;-0.313637;4.73189;0.4;18
leaves8;1.51985;-0.378804;4.62004;0.4;18
leaves8;1.37191;-0.401062;4.4926;0.4;18
leaves8;1.27067;-0.433353;4.34597;0.4;18
leaves8;2.30446;-0.0907569;4.76696;0.4;18
leaves8;2.30721;-0.00565265;4.68233;0.4;18
leaves8;2.25555;0.0586744;4.57034;0.4;18
leaves8;2.21772;0.171418;4.47167;0.4;18
leaves8;2.21444;0.173106;4.4677;0.4;18
leaves8;2.14777;0.279284;4.37705;0.4;18
leaves8;2.08043;0.362936;4.3141;0.4;18
leaves8;2.01288;0.482886;4.26044;0.4;18
stemssmall9;2.32856;-0.328424;4.39248;0.4;2
stemssmall9;2.27978;-0.344113;4.43445;0.4;2
stemssmall9;2.21128;-0.360744;4.49048;0.4;2
stemssmall9;2.13608;-0.381187;4.55752;0.4;2
stemssmall9;2.06774;-0.403928;4.61149;0.4;2
stemssmall9;2.01482;-0.420718;4.65815;0.4;2
stemssmall9;1.96673;-0.433015;4.70531;0.4;2
stemsbig9;2.47208;-0.190275;4.9791;0.4;19
stemsbig9;2.53028;-0.168198;5.0467;0.4;19
stemsbig9;2.60674;-0.139056;5.13346;0.4;19
stemsbig9;2.6799;-0.113892;5.21836;0.4;19
stemsbig9;2.76927;-0.0797748;5.31979;0.4;19
stemsbig9;2.8473;-0.0481801;5.4068;0.4;19
stemsbig9;2.92811;-0.0201901;5.50503;0.4;19
stemsbig9;3.01974;0.0136741;5.60184;0.4;19
leavessmall9;2.32878;-0.405707;4.44419;0.4;15
leavessmall9;2.34555;-0.440727;4.46212;0.4;15
leavessmall9;2.4034;-0.470716;4.4503;0.4;15
leavessmall9;2.45184;-0.466969;4.42485;0.4;15
leavessmall9;2.28012;-0.308273;4.38372;0.4;15
leavessmall9;2.22545;-0.273283;4.36349;0.4;15
leavessmall9;2.21704;-0.242877;4.33417;0.4;15
leavessmall9;2.22972;-0.200787;4.29045;0.4;15
leavessmall9;2.20329;-0.378618;4.43877;0.4;15
leavessmall9;2.16761;-0.418547;4.42533;0.4;15
leavessmall9;2.13934;-0.444465;4.40168;0.4;15
leavessmall9;2.13515;-0.453955;4.35789;0.4;15
leavessmall9;2.14531;-0.454021;4.31455;0.4;15
leavessmall9;2.17329;-0.443588;4.26873;0.4;15
leavessmall9;2.20027;-0.430755;4.2377;0.4;15
leavessmall9;2.24352;-0.32792;4.47062;0.4;15
leavessmall9;2.23688;-0.301584;4.49788;0.4;15
leavessmall9;2.23844;-0.271319;4.52343;0.4;15
leavessmall9;2.24664;-0.250934;4.53079;0.4;15
leavessmall9;2.27029;-0.235988;4.53699;0.4;15
leavessmall9;2.2889;-0.210725;4.53523;0.4;15
leavessmall9;2.32713;-0.182858;4.51823;0.4;15
leavessmall9;2.40324;-0.134522;4.44724;0.4;15
leavessmall9;1.86208;-0.437053;4.79616;0.4;15
leavessmall9;1.83854;-0.420427;4.83861;0.4;15
leavessmall9;1.90652;-0.438836;4.74229;0.4;15
leavessmall9;1.9721;-0.473792;4.70956;0.4;15
leavessmall9;1.97487;-0.523444;4.75226;0.4;15
leavessmall9;2.00911;-0.552868;4.76346;0.4;15
leavessmall9;1.96101;-0.45375;4.66505;0.4;15
leavessmall9;1.93036;-0.494563;4.64918;0.4;15
leavessmall9;1.93111;-0.52364;4.59957;0.4;15
leavessmall9;2.04648;-0.470491;4.51708;0.4;15
leavessmall9;2.06297;-0.510377;4.45247;0.4;15
leavessmall9;2.10568;-0.50886;4.38088;0.4;15
leavessmall9;2.13741;-0.495181;4.32904;0.4;15
leavessmall9;2.19632;-0.437084;4.56571;0.4;15
leavessmall9;2.22617;-0.477969;4.57462;0.4;15
leavessmall9;2.27505;-0.495409;4.57176;0.4;15
leavessmall9;2.34888;-0.489305;4.52863;0.4;15
leavessmall9;2.41263;-0.471206;4.48379;0.4;15
leavessmall9;2.13609;-0.33457;4.49032;0.4;15
leavessmall9;2.09013;-0.2991;4.47356;0.4;15
leavessmall9;2.08584;-0.248377;4.42074;0.4;15
leavessmall9;2.13371;-0.199519;4.33848;0.4;15
leavessmall9;1.99293;-0.333249;4.58074;0.4;15
leavessmall9;1.98948;-0.291059;4.54171;0.4;15
leavessmall9;2.02859;-0.238656;4.47369;0.4;15
leavessmall9;2.0749;-0.199972;4.40356;0.4;15
leavessmall9;2.12428;-0.35535;4.58399;0.4;15
leavessmall9;2.12084;-0.309617;4.6322;0.4;15
leavessmall9;2.17435;-0.25633;4.64399;0.4;15
leavessmall9;1.95759;-0.413509;4.6774;0.4;15
leavessmall9;1.911;-0.402153;4.68876;0.4;15
leavessmall9;1.85735;-0.330458;4.66659;0.4;15
leavessmall9;1.86807;-0.370777;4.68617;0.4;15
leavessmall9;1.92687;-0.474105;4.70845;0.4;15
leavessmall9;1.89895;-0.498315;4.7142;0.4;15
leavessmall9;1.87844;-0.526477;4.70972;0.4;15
leavessmall9;1.87149;-0.547458;4.68628;0.4;15
leavessmall9;1.87584;-0.55939;4.65427;0.4;15
leavessmall9;2.08001;-0.46312;4.63379;0.4;15
leavessmall9;2.09856;-0.513872;4.64914;0.4;15
leavessmall9;2.13478;-0.52911;4.63093;0.4;15
leavessmall9;2.17517;-0.532807;4.6064;0.4;15
leavessmall9;2.01264;-0.375922;4.70047;0.4;15
leavessmall9;2.02546;-0.318257;4.74021;0.4;15
leavessmall9;2.04683;-0.290318;4.75416;0.4;15
leavessmall9;2.08857;-0.248648;4.74383;0.4;15
leavessmall9;1.88889;-0.465767;4.77997;0.4;15
leavessmall9;1.86261;-0.475504;4.82418;0.4;15
leavessmall9;1.93666;-0.421751;4.75277;0.4;15
leavessmall9;1.92198;-0.417511;4.79206;0.4;15
leavessmall9;1.8676;-0.470708;4.75872;0.4;15
leavessmall9;1.83802;-0.493162;4.7695;0.4;15
leavessmall9;1.87478;-0.457462;4.75305;0.4;15
leavesbig9;3.09007;0.0610459;5.69679;0.4;12
leavesbig9;3.15422;0.106786;5.7472;0.4;12
leavesbig9;3.04768;-0.0311285;5.60458;0.4;12
leavesbig9;3.11525;-0.073487;5.63193;0.4;12
leavesbig9;3.16436;-0.137245;5.60557;0.4;12
leavesbig9;3.09884;0.0765098;5.63541;0.4;12
leavesbig9;3.18382;0.136989;5.65136;0.4;12
leavesbig9;3.21222;0.167322;5.77318;0.4;12
leavesbig9;3.02629;0.00204678;5.6686;0.4;12
leavesbig9;2.82847;0.0545982;5.30987;0.4;12
leavesbig9;2.85832;0.131769;5.20171;0.4;12
leavesbig9;2.96013;-0.0180808;5.61713;0.4;12
leavesbig9;2.89382;-0.144323;5.7128;0.4;12
leavesbig9;2.94406;-0.0778609;5.70044;0.4;12
leavesbig9;3.05626;-0.0234494;5.74944;0.4;12
leavesbig9;3.05133;-0.0651281;5.79967;0.4;12
leavesbig9;3.01065;-0.123566;5.81277;0.4;12
leavesbig9;3.12764;0.038028;5.78497;0.4;12
leavesbig9;3.14545;0.0232167;5.86183;0.4;12
leavesbig9;3.05179;0.0731708;5.59635;0.4;12
leavesbig9;3.12872;0.124033;5.60942;0.4;12
leavesbig9;3.17185;0.180197;5.57006;0.4;12
leavesbig9;2.50932;-0.333165;5.43128;0.4;12
leavesbig9;2.56244;-0.308406;5.47142;0.4;12
leavesbig9;2.6646;-0.260596;5.52611;0.4;12
leavesbig9;2.73858;-0.187132;5.53304;0.4;12
leavesbig9;2.93041;-0.122252;5.44698;0.4;12
leavesbig9;2.98145;-0.190787;5.44965;0.4;12
leavesbig9;2.95633;-0.250227;5.398;0.4;12
leavesbig9;2.80552;0.035232;5.48007;0.4;12
leavesbig9;2.76538;0.102479;5.51588;0.4;12
leavesbig9;2.47418;0.157293;5.35632;0.4;12
leavesbig9;2.97246;0.059174;5.63696;0.4;12
leavesbig9;2.96649;0.114929;5.69824;0.4;12
leavesbig9;2.6732;-0.0302643;5.12541;0.4;12
leavesbig9;2.69626;0.0388077;5.06817;0.4;12
leavesbig9;2.68207;0.0778118;4.95954;0.4;12
leavesbig9;2.62863;-0.25617;5.05783;0.4;12
leavesbig9;2.67846;-0.320581;5.04462;0.4;12
leavesbig9;2.69291;-0.369339;5.00612;0.4;12
leavesbig9;2.64354;-0.00894857;5.3301;0.4;12
leavesbig9;2.59105;0.0419654;5.3619;0.4;12
leavesbig9;2.59385;0.161945;5.43063;0.4;12
leavesbig9;3.02191;0.206575;5.42113;0.4;12
leavesbig9;2.83232;-0.223086;5.24786;0.4;12
leavesbig9;2.84718;-0.319842;5.16096;0.4;12
leavesbig9;3.12224;0.0507768;5.71115;0.4;12
leavesbig9;3.20965;0.0697836;5.76384;0.4;12
leavesbig9;2.59222;-0.192804;5.29368;0.4;12
leavesbig9;2.54575;-0.24497;5.38739;0.4;12
leavesbig9;2.37065;-0.306901;5.34919;0.4;12
innerroot;2.77547;-1.04204;1.78183;0.2;5
innerroot;2.77317;-1.05671;1.77346;0.2;5
innerroot;3.01745;-1.01772;1.78931;0.2;5
innerroot;3.0852;-1.21047;1.80785;0.2;5
innerroot;3.09937;-1.40228;1.81609;0.2;5
innerroot;2.95344;-1.65859;1.83352;0.2;5
innerroot;2.98954;-1.61986;1.82813;0.2;5
innerroot;2.82798;-1.83422;1.83116;0.2;5
outerroot;3.33171;-1.85494;1.80873;0.2;13
outerroot;3.24695;-1.69221;1.80291;0.2;13
outerroot;3.18883;-1.54691;1.78019;0.2;13
outerroot;1.70279;-2.67072;1.58422;0.2;13
outerroot;1.96021;-2.51802;1.74707;0.2;13
outerroot;2.04826;-2.40925;1.76199;0.2;13
outerroot;1.87927;-2.38888;1.73138;0.2;13
outerroot;1.9628;-2.45225;1.74272;0.2;13
outerroot;2.20362;-2.31678;1.78016;0.2;13
outerroot;2.40592;-2.20581;1.80333;0.2;13
outerroot;2.63044;-2.0485;1.81471;0.2;13
outerroot;2.73404;-1.95409;1.81448;0.2;13
outerroot;2.62597;-2.05103;1.81476;0.2;13
tinyleaves;2.34851;-0.25004;6.25865;0.6;7
tinyleaves;2.36301;-0.220619;6.26542;0.6;7
tinyleaves;2.36748;-0.253493;6.26198;0.6;7
tinyleaves;2.2388;-0.148202;7.17323;0.6;7
tinyleaves;2.22519;-0.175589;7.16237;0.6;7
tinyleaves;2.23882;-0.161762;7.16877;0.6;7
tinyleaves;2.1551;0.0526692;11.9404;0.6;7
tinyleaves;2.15417;0.0720771;11.9419;0.6;7
tinyleaves;2.17132;0.050284;11.9523;0.6;7
tinyleaves;2.19098;0.0885638;13.2655;0.6;7
tinyleaves;2.18889;0.0991698;13.2322;0.6;7
tinyleaves;2.17429;0.0848521;13.2595;0.6;7
