CLUSTERID1	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex
2223	2244	-2.01428	0	0.823755	0.567274	19
2819	3347	-42.0118	0	0.853505	0.598741	19
2819	3345	-42.0117	0	0.853149	0.60943	19
3193	3369	-14.0134	0	0.840898	0.533244	19
3624	3751	-10.0069	0	0.869231	0.479994	19
2640	3081	-33.9866	0	0.86757	0.563819	19
2854	3370	-42.0128	0	0.813282	0.520987	19
2804	2820	-1.01086	0	0.897743	0.641916	19
2819	2854	-2.01349	0	0.829098	0.613398	19
3345	3370	-2.01465	0	0.840175	0.51128	19
3009	4274	-100.014	0	0.818509	0.43481	19
3345	3624	-21.9825	0	0.880153	0.437701	19
3192	3751	-43.9906	0	0.858381	0.497007	19
3347	3369	-2.01349	0	0.853917	0.629744	19
3009	3275	-21.9831	0	0.837543	0.47139	19
2821	2822	-0.00012207	0	0.873019	0.517611	19
3193	3751	-43.9892	0	0.864157	0.570511	19
3192	3193	-0.00140381	0	0.817426	0.41297	19
2788	3081	-21.9857	0	0.881098	0.583643	19
3008	3347	-27.9954	0	0.831476	0.620545	19
3190	3220	-2.01562	0	0.81395	0.62056	19
3345	3347	-0.000183105	0	0.858474	0.558121	19
3008	3348	-27.9955	0	0.880173	0.421903	19
3628	3993	-28.0292	0	0.834455	0.594903	19
2640	2788	-12.001	0	0.865508	0.583393	19
2786	2819	-2.01483	0	0.836218	0.5999	19
2640	2786	-11.9996	0	0.868985	0.578573	19
3859	4143	-21.9843	0	0.889218	0.568527	19
3417	3418	-0.000488281	0	0.894148	0.511628	19
3345	3554	-15.9946	0	0.844962	0.58761	19
2820	3190	-29.9735	0	0.864723	0.615145	19
3008	3859	-68.0256	0	0.865108	0.558353	19
4421	4422	-0.000793457	0	0.850783	0.535015	20
3771	4422	-51.9965	0	0.811411	0.546974	20
4172	4402	-19.9665	0	0.811713	0.564072	20
4228	4402	-17.0175	0	0.823267	0.493166	20
4228	4422	-18.0075	0	0.803444	0.481603	20
3771	3947	-14.0154	0	0.851434	0.430557	20
3770	3947	-14.0158	0	0.813756	0.539764	20
3770	3920	-11.9999	0	0.810759	0.551842	20
4193	4194	-0.000427246	0	0.834102	0.58772	20
3771	4398	-49.9782	0	0.81155	0.458007	20
3992	4172	-14.015	0	0.805098	0.553881	20
4193	4421	-19.9708	0	0.80227	0.590761	20
4193	4422	-19.9716	0	0.852559	0.530184	20
4194	4195	-0.00646973	0	0.838813	0.600496	20
4162	4422	-21.9778	0	0.811117	0.448721	20
3771	3920	-11.9995	0	0.851617	0.418869	20
3920	3947	-2.01593	0	0.818332	0.555355	20
4193	4195	-0.00689697	0	0.99952	0.998141	20
4194	4421	-19.9704	0	0.809172	0.60297	20
4194	4422	-19.9712	0	0.852435	0.529421	20
4195	4422	-19.9647	0	0.849443	0.526566	20
4195	4421	-19.9639	0	0.802601	0.589199	20
3920	4228	-21.9896	0	0.828679	0.518776	20
3947	4228	-19.9736	0	0.827397	0.530387	20
3770	4228	-33.9894	0	0.823963	0.500433	20
3771	4228	-33.989	0	0.867022	0.464718	20
3988	3989	-0.000305176	0	0.866393	0.595807	22
4628	4984	-62.0159	0	0.825107	0.518499	22
4629	4732	-14.0233	0	0.79342	0.402699	22
4201	4352	-14.018	0	0.791215	0.609442	22
4629	4806	-27.9932	0	0.803501	0.600645	22
4349	4511	-14.0173	0	0.804319	0.513402	22
4349	4512	-14.0192	0	0.804153	0.515917	22
4628	4982	-62.0139	0	0.817477	0.508232	22
4352	4630	-28.0358	0	0.788729	0.514402	22
4628	4997	-63.011	0	0.814602	0.587024	22
4170	4335	-14.0158	0	0.874043	0.595481	22
4349	4630	-28.0378	0	0.827328	0.526077	22
4731	4806	-13.9783	0	0.804721	0.572669	22
4982	4997	-0.997131	0	0.846124	0.515563	22
4770	4982	-42.0075	0	0.823017	0.508468	22
3989	4168	-14.016	0	0.821126	0.597087	22
4885	4982	-19.9671	0	0.833849	0.555814	22
4201	4628	-42.0122	0	0.827236	0.55038	22
3988	4660	-62.0169	0	0.844286	0.54686	22
4334	4660	-33.986	0	0.834421	0.578406	22
3989	3990	-0.000549316	0	0.809562	0.62209	22
3627	4170	-42.0113	0	0.845518	0.630873	22
4630	4731	-14.0112	0	0.83537	0.546941	22
3627	3988	-27.9948	0	0.836779	0.602015	22
4629	4630	-0.00366211	0	0.831745	0.552419	22
3988	4168	-14.0163	0	0.835865	0.58752	22
3627	4171	-42.0113	0	0.790836	0.488902	22
4731	4732	-0.00836182	0	0.826913	0.413759	22
4629	4731	-14.0149	0	0.846666	0.602355	22
3627	4335	-56.0271	0	0.798232	0.578173	22
3988	4170	-14.0165	0	0.811171	0.584568	22
3627	3989	-27.9951	0	0.831692	0.603169	22
4511	4629	-14.0169	0	0.782014	0.529969	22
4511	4628	-13.979	0	0.788732	0.590908	22
4628	4885	-42.0468	0	0.826197	0.553065	22
4349	4731	-42.0491	0	0.790502	0.606316	22
4806	4897	-15.9933	0	0.804987	0.582866	22
3989	4660	-62.0166	0	0.821746	0.549183	22
4806	5116	-62.015	0	0.816107	0.571275	22
4984	4997	-0.995056	0	0.795456	0.507562	22
3990	4170	-14.0157	0	0.781802	0.587588	22
4982	5059	-14.0173	0	0.784512	0.405678	22
4982	4984	-0.0020752	0	0.829178	0.593571	22
4352	4629	-28.0321	0	0.803578	0.578987	22
4512	4628	-13.9771	0	0.791748	0.589754	22
4982	5116	-28.0322	0	0.837979	0.533439	22
3627	4168	-42.011	0	0.813784	0.61467	22
4201	4349	-14.0159	0	0.812403	0.604061	22
3625	4170	-42.0114	0	0.841819	0.620195	22
4770	5116	-70.0397	0	0.784626	0.533287	22
4511	4731	-28.0318	0	0.798691	0.509124	22
4512	4731	-28.0299	0	0.793314	0.511814	22
4984	5116	-28.0302	0	0.781291	0.518325	22
3625	3627	-0.00012207	0	0.835616	0.604932	22
4349	4984	-90.0122	0	0.786381	0.585357	22
4201	4512	-28.0351	0	0.814222	0.530877	22
4201	4511	-28.0332	0	0.813971	0.52347	22
4201	4510	-28.0319	0	0.822441	0.521937	22
4349	4352	-0.0020752	0	0.850193	0.62859	22
4171	4335	-14.0158	0	0.81706	0.525674	22
4349	4628	-27.9963	0	0.802867	0.500471	22
4349	4629	-28.0342	0	0.853355	0.594485	22
4349	4806	-56.0273	0	0.790683	0.547716	22
3989	4201	-15.9923	0	0.818233	0.585585	22
4628	4806	-28.0311	0	0.832466	0.540201	22
4806	4885	-14.0157	0	0.805802	0.566542	22
4806	4982	-33.9828	0	0.790915	0.565512	22
4885	4997	-20.9642	0	0.811562	0.539574	22
4885	4984	-19.9692	0	0.808205	0.54992	22
3988	4334	-28.0309	0	0.855847	0.534105	22
3988	4335	-28.0323	0	0.79414	0.588086	22
4201	4982	-104.026	0	0.800832	0.587108	22
4201	4885	-84.059	0	0.800736	0.567441	22
3625	4335	-56.0272	0	0.811575	0.592164	22
4630	4806	-27.9895	0	0.783798	0.551454	22
3989	4170	-14.0162	0	0.804205	0.582827	22
4170	4171	0	0	0.82497	0.482362	22
4168	4170	-0.000244141	0	0.794362	0.599652	22
4806	4984	-33.9849	0	0.847398	0.572471	22
3989	4335	-28.032	0	0.781505	0.591433	22
3988	4201	-15.9926	0	0.83718	0.600991	22
4511	4512	-0.00189209	0	0.832287	0.604763	22
4511	4630	-14.0206	0	0.782535	0.597087	22
3989	4334	-28.0306	0	0.832086	0.54076	22
639	665	-2.01456	0	0.818361	0.4208	23
879	1540	-42.0113	0	0.813259	0.509101	23
1540	1541	-0.00012207	0	0.807977	0.483732	23
1081	1127	-2.01498	0	0.819391	0.480576	23
924	931	-0.00134277	0	0.829792	0.462849	23
1573	1574	-0.00012207	0	0.842717	0.509158	23
1564	3199	-111.07	0	0.804588	0.415096	23
883	924	-2.01495	0	0.822686	0.472741	23
883	925	-2.0152	0	0.829454	0.548043	23
1534	1541	-0.00744629	0	0.820666	0.471832	23
709	855	-12.0064	0	0.830866	0.536482	23
855	1127	-18.0097	0	0.811263	0.459403	23
889	1536	-42.0085	0	0.811437	0.527557	23
882	1536	-42.0096	0	0.802096	0.53534	23
2406	2409	-0.00427246	0	0.832586	0.43595	23
666	855	-14.0156	0	0.818618	0.440685	23
1534	2750	-78.059	0	0.830912	0.494085	23
1534	1539	-0.0067749	0	0.814008	0.518922	23
2405	2748	-26.0154	0	0.856965	0.480589	23
665	855	-14.0163	0	0.81534	0.489389	23
669	673	-0.00109863	0	0.827242	0.491444	23
924	925	-0.000244141	0	0.863544	0.50067	23
924	1564	-42.0076	0	0.807366	0.458857	23
925	1564	-42.0074	0	0.818808	0.524763	23
664	673	-0.00384521	0	0.858726	0.520761	23
664	672	-0.0038147	0	0.851321	0.465982	23
871	1125	-16.0312	0	0.826578	0.615244	23
664	670	-0.00283813	0	0.819503	0.508884	23
664	675	-0.00579834	0	0.822471	0.450871	23
664	674	-0.00402832	0	0.824195	0.4378	23
889	924	-2.0141	0	0.819425	0.442301	23
889	925	-2.01434	0	0.834818	0.523951	23
669	672	-0.00106812	0	0.824151	0.475132	23
665	668	-0.000762939	0	0.855844	0.400047	23
923	1565	-42.0088	0	0.828103	0.421826	23
963	964	-0.000610352	0	0.858149	0.426264	23
1540	2750	-78.0517	0	0.852898	0.521544	23
924	1565	-42.0081	0	0.802633	0.453832	23
632	635	-0.000762939	0	0.805168	0.544758	23
879	1535	-42.0066	0	0.814568	0.542975	23
2405	2750	-26.0204	0	0.856559	0.548689	23
879	1534	-42.004	0	0.805192	0.510043	23
1536	1539	-0.00112915	0	0.814791	0.487633	23
635	668	-2.0159	0	0.807153	0.529826	23
858	859	-0.000610352	0	0.807005	0.504127	23
931	1564	-42.0063	0	0.834978	0.524984	23
2781	2848	-4.02936	0	0.802133	0.417217	23
2781	2849	-4.03009	0	0.805275	0.427607	23
665	673	-0.0020752	0	0.888616	0.439768	23
664	666	-0.00247192	0	0.860951	0.497234	23
2750	2779	-2.0094	0	0.822884	0.492307	23
664	668	-0.00253296	0	0.853896	0.538118	23
664	669	-0.00274658	0	0.853774	0.550496	23
666	673	-0.00137329	0	0.871335	0.48638	23
666	672	-0.00134277	0	0.845844	0.547133	23
883	1168	-18.0122	0	0.808206	0.535942	23
666	674	-0.0015564	0	0.838865	0.51284	23
925	931	-0.00109863	0	0.842346	0.52461	23
638	640	-3.05176e-05	0	0.832268	0.554601	23
883	1534	-42.0037	0	0.802845	0.512788	23
672	674	-0.000213623	0	0.820282	0.585011	23
889	1534	-42.0028	0	0.802735	0.482453	23
2405	2409	-0.00427246	0	0.848309	0.469342	23
1536	1564	-2.01321	0	0.81552	0.562251	23
882	925	-2.01541	0	0.826338	0.584047	23
882	924	-2.01517	0	0.817605	0.508506	23
1539	2405	-52.0318	0	0.837818	0.524249	23
1445	1446	-0.000244141	0	0.832696	0.49181	23
670	673	-0.00100708	0	0.812435	0.477366	23
666	668	-6.10352e-05	0	0.857721	0.515372	23
666	669	-0.000274658	0	0.832458	0.51807	23
2405	2780	-28.0313	0	0.852887	0.452447	23
1540	2848	-84.0927	0	0.841051	0.434959	23
1540	2849	-84.0934	0	0.849304	0.456511	23
883	891	-0.000976562	0	0.818492	0.511926	23
963	1127	-11.9986	0	0.825942	0.46146	23
673	674	-0.000183105	0	0.845349	0.416309	23
2409	2781	-28.0278	0	0.821248	0.469935	23
2406	2848	-32.0615	0	0.814438	0.527106	23
964	1127	-11.998	0	0.841653	0.567992	23
1539	1565	-2.01263	0	0.824822	0.509372	23
1564	1574	-0.00439453	0	0.838096	0.424366	23
1564	1573	-0.00427246	0	0.836557	0.417454	23
1564	1571	-0.00378418	0	0.866548	0.466938	23
964	1128	-11.9991	0	0.815213	0.441495	23
1539	2748	-78.0472	0	0.83697	0.461636	23
2409	2670	-18.0401	0	0.806747	0.522702	23
931	1571	-42.01	0	0.827017	0.488928	23
2409	2849	-32.0579	0	0.856277	0.538974	23
2409	2848	-32.0572	0	0.853072	0.528704	23
1539	1571	-2.01587	0	0.8207	0.472647	23
640	673	-2.01663	0	0.815657	0.512783	23
923	1573	-42.0125	0	0.807196	0.458118	23
2409	2779	-28.0256	0	0.804105	0.513069	23
672	673	-3.05176e-05	0	0.853041	0.436756	23
931	1565	-42.0068	0	0.839354	0.523989	23
1539	1564	-2.01208	0	0.833392	0.515985	23
855	858	-0.000457764	0	0.805638	0.429049	23
889	1539	-42.0096	0	0.850513	0.487792	23
2748	2780	-2.01587	0	0.824959	0.51617	23
1564	1565	-0.000549316	0	0.867132	0.485274	23
2848	2849	-0.000732422	0	0.846246	0.554684	23
2406	2849	-32.0622	0	0.812811	0.473764	23
889	1127	-16.0297	0	0.82413	0.54966	23
2405	2849	-32.0622	0	0.827282	0.444863	23
2405	2848	-32.0615	0	0.81584	0.418884	23
923	931	-0.00198364	0	0.82317	0.414817	23
882	889	-0.00106812	0	0.834172	0.496183	23
1539	2750	-78.0522	0	0.833888	0.507777	23
923	939	-1.00275	0	0.803611	0.567727	23
1125	1128	-0.00222778	0	0.808802	0.445939	23
1168	1446	-17.0254	0	0.829112	0.560978	23
931	1573	-42.0105	0	0.814839	0.443564	23
640	664	-2.01279	0	0.815835	0.539659	23
640	665	-2.01456	0	0.821389	0.402328	23
709	964	-18.0182	0	0.802618	0.470282	23
673	675	-0.00195312	0	0.835692	0.461386	23
1534	1540	-0.00732422	0	0.842695	0.508665	23
668	674	-0.00149536	0	0.824508	0.452764	23
668	673	-0.00131226	0	0.849014	0.512991	23
668	672	-0.00128174	0	0.82956	0.4689	23
668	670	-0.000305176	0	0.811119	0.510085	23
665	675	-0.00402832	0	0.843517	0.446713	23
925	964	-2.01733	0	0.823971	0.472029	23
1127	1128	-0.00109863	0	0.843576	0.449172	23
874	924	-2.01645	0	0.806629	0.477114	23
883	893	-0.00119019	0	0.862314	0.463792	23
890	1127	-16.0296	0	0.818897	0.502632	23
664	665	-0.00177002	0	0.875284	0.42033	23
1534	2849	-84.1007	0	0.819679	0.433683	23
1534	2848	-84.1	0	0.807053	0.400576	23
2750	2848	-6.04102	0	0.852572	0.466991	23
2750	2849	-6.04175	0	0.867203	0.498462	23
895	925	-2.01218	0	0.820457	0.580379	23
889	1128	-16.0308	0	0.809119	0.487562	23
2409	2750	-26.0162	0	0.875495	0.526403	23
1539	1540	-0.000549316	0	0.82001	0.502425	23
1565	1571	-0.00323486	0	0.882717	0.478052	23
1565	1573	-0.00372314	0	0.856247	0.452641	23
1565	1574	-0.00384521	0	0.845552	0.430748	23
931	1127	-14.0142	0	0.82533	0.487737	23
666	670	-0.000366211	0	0.816335	0.527937	23
2406	2750	-26.0204	0	0.840337	0.417049	23
668	669	-0.000213623	0	0.838987	0.544865	23
666	675	-0.00332642	0	0.805117	0.406053	23
879	882	-6.10352e-05	0	0.802537	0.533588	23
874	891	-0.00247192	0	0.817388	0.5201	23
1540	2409	-52.0355	0	0.842432	0.478902	23
874	883	-0.00149536	0	0.877701	0.56566	23
1540	2405	-52.0312	0	0.813601	0.539518	23
890	895	-0.0020752	0	0.801221	0.554208	23
924	1128	-14.0167	0	0.829308	0.55398	23
925	1128	-14.0164	0	0.841934	0.556478	23
925	1127	-14.0153	0	0.844139	0.492129	23
924	1127	-14.0156	0	0.818133	0.418997	23
931	964	-2.01624	0	0.816772	0.464393	23
668	855	-14.0155	0	0.827321	0.479243	23
931	1574	-42.0107	0	0.817209	0.439586	23
923	1574	-42.0126	0	0.801304	0.475286	23
889	1540	-42.0102	0	0.80941	0.471407	23
874	893	-0.00268555	0	0.858663	0.473032	23
665	709	-2.00986	0	0.821675	0.54329	23
889	2405	-94.0414	0	0.815887	0.463915	23
874	1168	-18.0137	0	0.807408	0.538435	23
2750	2781	-2.01166	0	0.833088	0.520026	23
4687	4932	-42.0098	0	0.82548	0.590152	26
4351	4527	-15.9932	0	0.804221	0.558218	26
4844	4932	-15.9968	0	0.829554	0.60081	26
4933	5214	-62.0139	0	0.841365	0.58137	26
4528	4932	-62.0153	0	0.831093	0.555523	26
4527	4689	-20.0094	0	0.815771	0.414535	26
4378	4509	-11.9996	0	0.809626	0.591368	26
4529	4932	-62.0149	0	0.830193	0.55837	26
4845	4933	-15.9958	0	0.832843	0.61333	26
4529	4933	-62.0157	0	0.869353	0.505942	26
4527	4528	-0.00115967	0	0.806368	0.557237	26
3509	4527	-84.022	0	0.8193	0.609206	26
4746	4933	-33.9866	0	0.814039	0.55043	26
4297	4689	-42.0125	0	0.842152	0.451036	26
4057	4509	-40.0292	0	0.860058	0.534181	26
4687	4688	-0.00250244	0	0.999999	1.00001	26
4353	4845	-62.0143	0	0.826849	0.583237	26
4353	4844	-62.0125	0	0.804921	0.519202	26
4350	4529	-15.9955	0	0.863249	0.614934	26
4297	4687	-42.0098	0	0.814088	0.571652	26
4057	4379	-28.0305	0	0.849448	0.554151	26
4932	5214	-62.0147	0	0.825686	0.57503	26
4351	4845	-62.0148	0	0.827063	0.583812	26
3509	4379	-70.0439	0	0.827376	0.60822	26
4379	4509	-11.9987	0	0.862369	0.607246	26
4528	4933	-62.0162	0	0.837743	0.612108	26
4529	4746	-28.0291	0	0.825812	0.432541	26
4351	4353	-0.000427246	0	0.999999	0.999998	26
4688	4932	-42.0073	0	0.82535	0.591731	26
3509	4297	-62.0189	0	0.833992	0.57978	26
4055	4057	-0.000976562	0	0.817156	0.603353	26
4055	4056	-0.000610352	0	0.80529	0.603231	26
4297	4688	-42.0123	0	0.814802	0.574159	26
4353	4528	-15.994	0	0.815008	0.613338	26
4057	4527	-42.0086	0	0.82275	0.56043	26
4747	4932	-33.9854	0	0.806957	0.566871	26
4353	4527	-15.9928	0	0.803846	0.557164	26
4844	4845	-0.00189209	0	0.80171	0.527281	26
4350	4844	-62.0136	0	0.840091	0.548453	26
4350	4845	-62.0155	0	0.873096	0.512865	26
4055	4687	-62.0163	0	0.805959	0.514978	26
4527	4932	-62.0165	0	0.807407	0.568207	26
4509	4689	-21.9888	0	0.802347	0.449219	26
4351	4528	-15.9944	0	0.814667	0.612147	26
4687	4689	-0.00268555	0	0.811142	0.45028	26
4528	4529	-0.000427246	0	0.826048	0.474273	26
4056	4528	-42.0101	0	0.806578	0.610166	26
4527	4747	-28.0311	0	0.825269	0.581314	26
3825	4057	-15.9973	0	0.803888	0.603974	26
4351	4844	-62.0129	0	0.803741	0.516026	26
4055	4932	-104.026	0	0.807087	0.560075	26
4688	4689	-0.000183105	0	0.809335	0.445208	26
3509	4056	-42.013	0	0.821297	0.601802	26
3509	4057	-42.0134	0	0.842603	0.60107	26
4055	4688	-62.0188	0	0.804492	0.514426	26
4056	4527	-42.009	0	0.810278	0.574381	26
4055	4527	-42.0096	0	0.813214	0.600937	26
3509	4689	-104.031	0	0.852801	0.416217	26
4055	4528	-42.0107	0	0.819288	0.631471	26
3509	4509	-82.0425	0	0.831069	0.573787	26
4055	4378	-28.0306	0	0.822571	0.570281	26
4055	4379	-28.0315	0	0.804838	0.577633	26
4055	4509	-40.0302	0	0.804481	0.549911	26
1172	1387	-14.0138	0	0.838316	0.518183	28
1340	1342	-0.000915527	0	1.0	0.999995	28
1385	1387	-0.000610352	0	0.827844	0.451267	28
1345	1396	-2.01297	0	0.835733	0.507369	28
1173	1174	-0.000549316	0	0.869756	0.49654	28
771	1173	-28.0335	0	0.833284	0.574958	28
1144	1387	-15.9927	0	0.834684	0.416594	28
1174	1387	-14.0132	0	0.82547	0.536531	28
1436	1440	-0.00863647	0	0.861987	0.507104	28
1396	1440	-2.01324	0	0.827714	0.515325	28
1172	1174	-0.000579834	0	0.876508	0.549341	28
967	1143	-12.0012	0	0.847018	0.449526	28
1854	5365	-383.345	0	0.863023	0.469462	28
1143	1436	-17.9984	0	0.826329	0.498544	28
1140	1172	-1.98056	0	0.859784	0.517304	28
967	1144	-12.0012	0	0.852288	0.450555	28
1854	5363	-383.342	0	0.832234	0.49078	28
1345	1617	-15.9922	0	0.835568	0.469888	28
1340	1620	-15.9973	0	0.82255	0.568115	28
1384	1387	-0.00836182	0	0.843228	0.497153	28
5317	5365	-17.0315	0	0.830988	0.489087	28
1136	1138	-0.00152588	0	0.822321	0.527745	28
1384	1385	-0.00775146	0	0.836328	0.555708	28
1143	5317	-407.339	0	0.836961	0.409633	28
1145	1172	-1.97882	0	0.825094	0.532806	28
1345	5383	-421.324	0	0.854468	0.518878	28
1341	1385	-2.01483	0	0.831873	0.515287	28
984	1172	-12.037	0	0.824348	0.528813	28
1470	1611	-9.98453	0	0.826776	0.55886	28
1172	1173	-3.05176e-05	0	0.869245	0.472981	28
1345	1389	-2.01196	0	0.824915	0.510979	28
1387	1396	-0.00112915	0	0.846882	0.467909	28
1143	1144	0	0	0.885019	0.531522	28
1144	1172	-1.97894	0	0.838511	0.467206	28
1387	1440	-2.01437	0	0.830369	0.456855	28
1140	1396	-15.9955	0	0.844491	0.50236	28
1345	1387	-2.01184	0	0.84847	0.465267	28
1342	1620	-15.9964	0	0.821691	0.565528	28
1345	1385	-2.01123	0	0.823548	0.569473	28
1144	1396	-15.9938	0	0.837177	0.475896	28
984	1611	-40.0299	0	0.829625	0.503559	28
5317	5319	-0.00408936	0	0.837911	0.44271	28
1172	1396	-14.0149	0	0.842076	0.565632	28
1144	1145	-0.00012207	0	0.832802	0.448874	28
1140	1143	-0.00161743	0	0.848859	0.416335	28
1140	1144	-0.00161743	0	0.855779	0.401574	28
1140	1145	-0.0017395	0	0.842821	0.438992	28
1140	1174	-1.98114	0	0.822404	0.511497	28
1855	5365	-383.345	0	0.833373	0.468904	28
1173	1396	-14.0149	0	0.821427	0.491149	28
1611	1620	-0.00216675	0	0.830944	0.541418	28
5319	5365	-17.0274	0	0.853212	0.482962	28
5363	5365	-0.00238037	0	0.873083	0.47761	28
1855	5363	-383.342	0	0.821806	0.452647	28
1144	1345	-13.9809	0	0.835618	0.524004	28
1387	1617	-13.9803	0	0.834119	0.555791	28
1136	1143	-0.0278625	0	0.826697	0.522212	28
1138	1144	-0.0263367	0	0.831585	0.500021	28
1138	1143	-0.0263367	0	0.825822	0.508543	28
901	1143	-16.0251	0	0.827289	0.457601	28
5383	5417	-17.0261	0	0.84879	0.485313	28
1136	1145	-0.0279846	0	0.836917	0.518762	28
1136	1144	-0.0278625	0	0.834106	0.517074	28
1143	1172	-1.97894	0	0.826448	0.482483	28
771	1172	-28.0335	0	0.839132	0.468777	28
1387	1436	-2.00574	0	0.831864	0.49346	28
1143	1345	-13.9809	0	0.829344	0.532854	28
5319	5363	-17.025	0	0.833351	0.434691	28
788	960	-12.0381	0	0.794136	0.411297	30
765	960	-14.0159	0	0.8499	0.461393	30
957	1097	-11.9633	0	0.661348	0.4372	30
1259	1260	-0.00012207	0	0.766031	0.436064	30
960	975	-1.97855	0	0.744794	0.402498	30
765	1259	-35.999	0	0.779817	0.439318	30
788	1260	-34.0213	0	0.781139	0.503573	30
951	975	-1.98007	0	0.744185	0.400966	30
765	975	-15.9944	0	0.771319	0.501086	30
788	1259	-34.0212	0	0.74896	0.455224	30
765	1260	-35.9991	0	0.797394	0.45796	30
788	975	-14.0166	0	0.740981	0.490578	30
788	974	-14.0163	0	0.736002	0.400156	30
765	957	-14.0153	0	0.665211	0.486	30
788	957	-12.0375	0	0.695567	0.534411	30
765	788	-1.97778	0	0.815729	0.505863	30
788	951	-12.0366	0	0.793871	0.411022	30
765	951	-14.0143	0	0.849735	0.461049	30
957	1260	-21.9838	0	0.673808	0.4671	30
975	1260	-20.0047	0	0.749313	0.458966	30
974	1259	-20.0049	0	0.661118	0.403824	30
975	1259	-20.0045	0	0.728753	0.416237	30
951	960	-0.00152588	0	1.0	0.999998	30
957	1259	-21.9837	0	0.698417	0.458629	30
4730	4847	-19.9691	0	0.857691	0.564108	32
4992	5007	-2.01593	0	0.78496	0.440668	34
4992	5005	-2.01556	0	0.786059	0.451757	34
4992	5004	-2.01007	0	0.673601	0.437872	34
5103	5104	-0.000183105	0	0.685187	0.418019	34
5103	5106	-0.000854492	0	0.687629	0.42123	34
4783	5123	-68.0628	0	0.618291	0.401345	34
5004	5103	-24.0049	0	0.659785	0.400523	34
5005	5007	-0.000366211	0	0.813497	0.427064	34
5004	5106	-24.0058	0	0.703141	0.469619	34
5004	5105	-24.0056	0	0.664317	0.413673	34
4552	4553	-0.000793457	0	0.863204	0.406558	34
5005	5008	-0.00140381	0	0.709152	0.437224	34
4991	5095	-24.0015	0	0.754876	0.424679	34
4991	5094	-24.0012	0	0.735368	0.401449	34
2742	4552	-146.038	0	0.741895	0.414406	34
5105	5107	-0.00195312	0	0.742283	0.439728	34
4991	5007	-2.01599	0	0.739022	0.467673	34
5008	5122	-26.0108	0	0.768015	0.420844	34
4991	5005	-2.01562	0	0.749208	0.430138	34
5106	5142	-4.03125	0	0.735196	0.438823	34
1024	1265	-17.0278	0	0.692696	0.452269	34
5104	5142	-4.03192	0	0.734004	0.436952	34
5007	5122	-26.0118	0	0.659484	0.454778	34
4552	4753	-26.014	0	0.673931	0.427586	34
5007	5008	-0.0010376	0	0.689075	0.405342	34
5094	5106	-2.01471	0	0.652705	0.445795	34
5094	5107	-2.01642	0	0.702663	0.432901	34
5094	5104	-2.01404	0	0.652705	0.445795	34
5094	5105	-2.01447	0	0.736311	0.428656	34
5103	5123	-2.01807	0	0.712091	0.415038	34
5103	5122	-2.01276	0	0.702796	0.441746	34
5005	5142	-28.0316	0	0.687127	0.425484	34
4553	4737	-23.9973	0	0.730188	0.40824	34
4992	5094	-24.0012	0	0.775447	0.42426	34
4992	5095	-24.0014	0	0.78024	0.44432	34
4753	4764	-2.01782	0	0.683044	0.429415	34
4735	4764	-4.04712	0	0.657479	0.460615	34
5008	5107	-24.0006	0	0.6923	0.470236	34
5008	5106	-23.9989	0	0.740635	0.460244	34
5008	5105	-23.9987	0	0.729821	0.432035	34
5008	5104	-23.9982	0	0.740201	0.458553	34
5008	5103	-23.998	0	0.703585	0.415852	34
5004	5095	-21.9913	0	0.643604	0.459873	34
5107	5122	-2.01019	0	0.667068	0.435532	34
5122	5142	-2.01935	0	0.761768	0.507749	34
5004	5104	-24.0051	0	0.706159	0.472797	34
5104	5122	-2.01257	0	0.763749	0.469393	34
5104	5123	-2.01788	0	0.76527	0.415988	34
4552	4737	-23.9981	0	0.710068	0.447964	34
4552	4735	-23.9847	0	0.641289	0.425484	34
5105	5123	-2.01746	0	0.69131	0.432227	34
5103	5142	-4.0321	0	0.674388	0.422305	34
5106	5123	-2.01721	0	0.764653	0.41479	34
1012	1024	-0.982788	0	0.671934	0.432838	34
4991	4992	-6.10352e-05	0	0.793531	0.434156	34
4764	4783	-3.95789	0	0.647752	0.406957	34
4552	4783	-31.9897	0	0.639224	0.425606	34
5004	5142	-28.037	0	0.717476	0.408348	34
5105	5142	-4.03149	0	0.694166	0.461763	34
5104	5106	-0.000671387	0	1.0	1.0	34
5094	5095	-0.000244141	0	0.737867	0.449009	34
4764	5005	-46.0032	0	0.648977	0.428499	34
4764	5007	-46.0035	0	0.636195	0.418516	34
5122	5123	-0.00531006	0	0.749971	0.436623	34
5004	5008	-0.00689697	0	0.748113	0.456378	34
5107	5142	-4.02954	0	0.667822	0.436775	34
4735	4737	-0.0133667	0	0.723449	0.483488	34
1265	2742	-92.1902	0	0.592463	0.409359	34
5004	5005	-0.00549316	0	0.648956	0.42986	34
5095	5104	-2.01379	0	0.677335	0.468303	34
5095	5105	-2.01422	0	0.748002	0.442216	34
5005	5105	-24.0001	0	0.79609	0.451725	34
5095	5107	-2.01617	0	0.708003	0.44127	34
5095	5106	-2.01447	0	0.676628	0.466675	34
5095	5103	-2.01361	0	0.637898	0.417374	34
4552	5007	-74.0354	0	0.736851	0.47952	34
4552	5005	-74.035	0	0.728507	0.430977	34
5005	5107	-24.002	0	0.748671	0.45691	34
