shared.name	CF_componentindex	CF_kingdom	CF_superclass	CF_class	CF_subclass	CF_directparent	CF_substituents	CF_kingdom_scores	CF_superclass_scores	CF_class_scores	CF_subclass_scores	CF_directparent_scores	CF_substituents_scores
5003	719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
740	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
743	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
744	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
746	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
401	731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2444	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3018	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4852	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4923	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
755	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
756	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
758	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
760	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1490	742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1955	742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1954	742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1915	742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1914	742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3031	746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3339	746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
774	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
776	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
777	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1709	757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1714	757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
782	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
790	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
792	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
794	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
795	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
796	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
797	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
798	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
799	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
801	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
802	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
805	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
808	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1131	765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1290	765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2449	88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2450	88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2451	88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
933	765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
934	765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
900	765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
649	93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2046	93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
823	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
829	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
831	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
832	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
834	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
836	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
526	781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
579	781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
833	781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1017	782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1018	782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
629	784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4712	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4814	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4198	790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4229	790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1238	792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1710	792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
438	799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
441	799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
434	799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
442	799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
431	801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
436	801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3801	810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4051	810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3446	811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3800	811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
872	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
873	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
875	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4684	816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4787	816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3189	823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1088	106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1847	106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2465	830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2466	830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
896	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
897	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
902	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
906	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
907	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
908	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
909	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
910	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
911	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
912	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
915	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
916	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
917	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
918	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
919	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2905	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2908	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2909	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2910	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
937	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
938	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2918	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2919	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
944	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
945	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
946	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
947	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
948	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2937	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2938	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2941	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
953	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
954	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
955	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
956	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2948	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2951	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2952	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2953	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2956	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2959	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2964	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
976	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
977	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
978	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
979	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2974	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2977	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2978	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
985	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
986	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
988	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
989	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
992	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
993	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
994	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
995	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
997	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1000	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3006	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3010	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3015	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3017	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3019	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3020	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1014	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1015	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1016	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1019	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3028	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3029	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3030	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3034	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3037	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3041	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3042	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3043	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3044	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3045	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1035	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1037	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3051	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3053	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1043	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1045	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5312	938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5484	938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5259	938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5495	938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1051	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1053	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1054	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2145	947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2398	947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1033	950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1270	950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3077	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3078	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3085	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3088	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3089	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3090	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3092	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1072	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1073	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1074	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1075	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1077	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3103	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3104	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3106	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1082	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1085	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1086	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1090	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1095	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1096	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1098	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1099	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1100	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1102	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1107	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3125	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3126	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3127	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1116	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1117	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1118	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1119	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3138	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3143	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3144	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3145	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3146	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3150	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3152	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3153	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1148	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18	1013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1923	1014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1927	1014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1154	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1156	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1157	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3177	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1161	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1162	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1164	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1169	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1170	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1171	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3198	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3200	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3206	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3207	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3208	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1189	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1190	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3214	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3217	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3222	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1202	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1203	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
687	1037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
722	1037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1209	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1211	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1212	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1213	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1214	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1215	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3549	1048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3574	1048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3216	1048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1220	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1221	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3262	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1224	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1227	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4914	155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5049	155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1232	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1233	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1239	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1241	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1243	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1244	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1245	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
598	1070	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
599	1070	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2705	1074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2706	1074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1253	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1254	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1256	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1257	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1258	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1261	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3337	162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3340	162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3338	162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1756	167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1759	167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1275	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1276	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1277	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1280	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1281	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1282	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3312	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3314	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3315	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3316	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3317	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1298	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1299	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1301	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1302	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1304	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1308	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1309	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1313	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1314	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1315	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3335	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1317	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1319	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1320	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1322	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1323	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3357	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3358	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3359	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3360	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3361	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3362	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3363	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3364	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1339	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1343	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1344	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1346	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1353	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1355	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1356	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1357	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1358	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
