cluster.index	CF_componentindex	CF_kingdom	CF_superclass	CF_class	CF_subclass	CF_directparent	CF_substituents	CF_kingdom_scores	CF_superclass_scores	CF_class_scores	CF_subclass_scores	CF_directparent_scores	CF_substituents_scores
1259	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
3455	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
1171	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
1213	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
131	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
4703	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
898	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
22	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
5164	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
866	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
1242	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
844	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
803	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
511	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
1321	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
2507	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
1084	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
2487	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
1059	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
971	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
1211	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
477	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
1172	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
976	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
833	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
843	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
978	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
1305	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
158	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
1236	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
1203	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
2130	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
1004	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
2220	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
1238	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
799	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
4266	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
2477	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
874	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
791	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
1199	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
56	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
5156	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
1068	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
2268	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
794	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
3433	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
1575	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
936	36	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxide;Organic oxygen compound;Organooxygen compound;Secondary alcohol	1	0.9	0.45	0.25	0.25	0.035;0.048;0.058;0.045;0.064;0.042;0.035;0.061;0.061;0.045
3474	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
37	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
2328	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
4184	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
4562	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
516	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
2852	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
231	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
2805	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
3427	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
2804	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
2449	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
4132	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
1593	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
2334	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
1613	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
3525	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
2426	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
