10_40	CC(C1(C=C(C)C2O)C2(O)C(O)C(COC(CCCCCCCCCCCCCCC)=O)=C3)CC4C(C4(CO)C)C3C1=O
10_41	CC1/C=C/C(C)(C)C(OC(C2=CN=CC=C2)=O)CC(OC(C)=O)C(C(OC(C)=O)C3C(CC(C)C3OC(C)=O)(OC(C)=O)C1=O)=C
10_42	CC(C1OC(CCC)=O)CC2(OC(C)=O)C1C(OC(C3=CN=CC=C3)=O)C45C(C(C(C)=C)C=CC5OC(C)=O)C(C)(O)C2(O)OC4
10_43	C=C1C2CCC(=O)C3(C)C(CC(C4(C1=O)C2O4)O)C(C)(C)CCC3OC(=O)C
10_44	CC(C1(C=C(C)C2OC(CCCCCCCCCCCCC)=O)C2(O)C(O)C(CO)=C3)CC4C(C4(C)C)C3C1=O
22_1	CCCCCCCCCCCCCCCCCCCCCCCC(=NC(CO)C(C(CCC/C=C/CCCCCCCCC)O)O)O
22_2	CCCCCCCCCCCCCCCCCCCCCC(=NC(CO)C(C(CCC/C=C/CCCCCCCCC)O)O)O
22_3	OCC(NC(C(O)CCCCCCCCCCCCCCCCCCCCCCCC)=O)C(O)C(O)CCC/C=C/CCCCCCCCC
22_4	CCCCCCCCCCCCCCCCCCCCCCC(=NC(CO)C(C(CCC/C=C/CCCCCCCCC)O)O)O
23_1	CC(C)C(C)CCC(C)C1CCC2C3C(CCC12C)C1(C)CCC(CC1=CC3O)O
23_2	CC1(C2C(C(CCC3C(CCC(C(C)C)=C)C)C3(C)CC2)CC4O)C4CC(O)CC1
23_3	CC(C)C(C)CC(=O)C(C)C1CCCC2C=CCCC(CCC(C)C2=CCC1C)O
511_1	CC(CCC(C(C)(C)O)O)C1CCC2(C)C3=CCC4C(C)(C)C(=O)C(CC4(C)C3CCC12C)O
511_2	O=C(OCCCCCCCCCCCCCCCCCCCCCCCCCCCC)/C=C/C1=CC(OC)=C(O)C=C1
511_3	CCCCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCCCC
511_4	CC(CCC(C(C)(C)O)O)C1CCC2(C)C3=CCC4C(C)(C)C(=O)C(=CC4(C)C3CCC12C)O
511_5	CC(OC1CCC2(C3)C(CCC4C23CCC5(C)C4(C)CCC5C(CCC(OC(C)=O)C(C)=C)C)C1(C)C)=O
27_1	CC(C)CCCC(C)C1CCC2(C)C3=C(C(=O)CC12C)C1(C)CCC(C(C)C1CC3O)O
29_1	CC1/C=C/C(C)(C)C(O)CC(O)/C(C)=C/C2C(CC(C)C2OC(C3=CC=CC=C3)=O)(O)C1OC(C)=O
32_1	O[C@H]([C@@H](CO)O[C@@H](OCC(NC(C(O)CCCCCCCCCCCCCCCC)=O)C(O)C(O)C(O)/C=C\CCCCCCCCCCC)[C@@H]1O)[C@@H]1O
32_2	CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC1=C[C@H]2[C@@H]3C(C)(C)[C@@]3([C@@H]([C@@H](C)[C@@]2([C@@H]2C=C(C)C(=O)[C@]2(C1)O)O)O)OC(=O)C
32_3	CCCCCCCCCCCCCCCC(=O)OCC1=CC2C3C(C)(C)C3(CC(C)C3(C=C(C)C(C3(C1O)O)OC(=O)C(C)C(C)C)C2=O)OC(=O)CCCCCCCCCCC
601_1	C=C1C2CCC(=O)C3(C)C(CC(C(=C2)C1=O)O)C(C)(C)CCC3OC(=O)C
601_2	CC1C(CC2(C)C(CCC3C2(C)O3)C1(CCc1ccoc1)C=O)OC(=O)C
192_1	C=C(C(OC)=O)C1=CC2(O)CCC3C(C)(C)CCCC3(C)C2CC1=O
192_2	Cc1cc2c(cc1OC)C1(C)CCC(C(C)(C)C1CC2=O)OC(=O)C
192_3	CCCCCCCCC1CCC(c2c1c(=O)c(c(C)[nH]2)OC)OC(=O)C
192_4	COc1ccc2c3CCN4CCc5c6ccccc6[nH]c5C4c3[nH]c2c1
38_1	C=CC1(C)C=C2CCC3C(C)(C)C(CCC3(C)C2=CC1=O)O
38_2	CC(C)C1C=CC(=CCC=C(C)CC2C=C(CC1)C(=O)O2)C
53_1	CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC1=C[C@H]2[C@@H]3C(C)(C)[C@@]3([C@@H]([C@@H](C)[C@@]2([C@@H]2C=C(C)C(=O)[C@]2(C1)O)O)O)OC(=O)C
60_1	CC(C)C(C)CCC(C)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
62_1	O=C(OCCCCCCCCCCCCCCCCCCCCCCCCCCCC)/C=C/C1=CC(OC)=C(O)C=C1
66_1	CC(C1(C=C(C)C2OC(CCCCCCCCCCCCC)=O)C2(O)C(O)C(CO)=C3)CC4C(C4(C)C)C3C1=O
66_2	CC(CCC(C(C)(C)O)O)C1CCC2(C)C3=CCC4C(C)(C)C(=O)C(CC4(C)C3CCC12C)O
66_3	CCOC(C)(C)/C=C/CC(C)C1CCC2(C)C3CCC4C(C)(C)C(CCC54CC35CCC12C)O
66_4	CC(C1=O)=CC2C1(O)CC(COC(C)=O)=CC3C2(O)C(C)CC4(OC(CCCCCCC/C=C\CCCCCCCC)=O)C3C4(C)C
66_5	CC(C)C(=C)CCC(C)C1CCC2(C)C3CCC4C(C)C(CCC54CC35CCC12C)OC(=O)/C=C/c1ccc(c(c1)OC)O
66_6	CC(C1(C=C(C)C2O)C2(O)C(O)C(COC(CCCCCCCCCCCCCCC)=O)=C3)CC4C(C4(CO)C)C3C1=O
66_7	CC1=CC2C(C(C)CC2(C(=O)C(=CC2C(CC1)C2(C)C)C)OC(=O)C)O
66_8	C=C1C2CC(C3C4(C)CCCC(C)(C)C4CC(C3(C2)C1=O)OC(=O)C)O
66_9	C=CC1(C)CCC2=C(C1)C(=O)CC1C2(C)CCC(C1(C)COC(=O)C)O
66_10	C=C1C2CCC3C4(C)CCCC(C)(COC(=O)C)C4CC(C3(C2)C1=O)O
66_11	C=C1C2CC(C3C4(C)CCCC(C)(COC(=O)C)C4CCC3(C2)C1=O)O
66_12	CC(C)C(C)C(=O)OC12CC(C)C3(C4C=C(C)C(=O)C4CC(=CC3C1C2(C)C)CO)O
66_13	C=C(C)C(CCC(C)C1CCC2(C)C3CC=C4C(CCC(C4(C)C)O)C3(C)CCC12C)O
66_14	CC1CCC2(C)C(CC3(C)C(=CCC4C5(C)CCC(C(C)(C)C5CCC34C)O)C2C1C)O
66_15	CC(CC1CC(C)(C)OC(C)(C)O1)C1CCC2(C)C3CCC4C(C)(C)C(CCC54CC35CCC12C)O
66_16	CC1=CC2(C=C1)CCC1C(C)(C)C(=O)CCC1(C)C2CC(=O)O
66_17	CC1=CCC(C(=CC(=O)C(=O)C(=CC2C(CC1)C2(C)C)C)C)O
66_18	CC(CO)C1=CC(=O)C2=C(CCC3C(C)(C)CCCC23C)C1=O
66_19	CC1=C2C(=CC3C(CCC4C(C)(C)CCCC34C)C2O)OC1=O
66_20	CC1=CC2C(=O)C(=CC2(C(=O)C(C)CC2C(CC1)C2(C)C)O)C
66_21	C=C(C)C1CCC(=C)C(Cc2c(C)cco2)C1(C)CCC(=O)O
66_22	CC1=CC2C(=O)C(C)CC2(C(=O)C(=CC2C(CC1)C2(C)C)C)O
66_23	C=C(CCC1C2C1(C)C)C(C2C(O)(C)C3O)C4=C3CC(C)C4=O
66_24	CC1=C2C=C3CCC4C(C)(C)CCCC4(C)C3CC2(O)OC1=O
66_25	C=C1C(=O)OC2CC3C(=CC12O)CCC1C(C)(C)CCCC31C
66_26	CCC(C/C=C(/C)\C1CCCC2CC=C3CC(CCC3(C)C2CCC1C)O)C(C)C
66_27	CCC(CCC(C)C1CC=CC2CC=C3CC(CCC3(C)C2CCC1C)O)C(C)C
66_28	COc1ccc2c3CCN4CCc5c6ccccc6[nH]c5C4c3[nH]c2c1
12_1	CC1(CCCC2(C)C3CCC4CC3(C(CC12)O)C(=O)C4(CCC1(C2CCC3C4(C)CCCC(C)(CO)C4CC(C3(C2)C1=O)O)O)O)CO
12_2	CC(C1(C=C(C)C2OC(/C(C)=C\C)=O)C2(O)C(O)C(CO)=C3)CC4C(C4(COC(CCCCCCCCCCCCCCC)=O)C)C3C1=O
12_3	CC(C1(C=C(C)C2OC(CCCCCCCCCCCCCCC)=O)C2(O)C(OC(/C(C)=C\C)=O)C(CO)=C3)CC4C(C4(CO)C)C3C1=O
12_4	CC(C1(C=C(C)C2O)C2(O)C(OC(/C(C)=C\C)=O)C(CO)=C3)CC4C(C4(COC(CCCCCCCCCCCCCCC)=O)C)C3C1=O
12_5	CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC1=C[C@H]2[C@@H]3C(C)(C)[C@@]3([C@@H]([C@@H](C)[C@@]2([C@@H]2C=C(C)C(=O)[C@]2(C1)O)O)O)OC(=O)/C(=C/C)/C
186_1	CC(C)CCCC(C)C1CCC2(C)C3=C(C(=O)CC12C)C1(C)CCC(C(C)C1CC3O)O
186_2	CC(C)C1CCC2C1(C)CCC1(C)C3CCC(C(=C)C)(C(CCCO)C3(C)CCC21C)O
186_3	CC1(C)C(O)CCC2(C3)C1CCC4C23CCC5(C)C4(C)CCC5C(CCCC(CO)C)C
36_1	CC(OC1CCC2(C)C(CC=C3C2CCC4(C)C3(C)CCC5(C(C)C)C4C(C)CC5)C1(C)C)=O
36_2	CC(OC1CCC2(C)C(CCC3(C)C2CCC4(C)C3=CCC5(C(C)C)C4C(C)CC5)C1(C)C)=O
36_3	CC(=O)O[C@@H]1CC[C@@]2(C)C(CC[C@]3(C)[C@@H]2CC[C@@H]2C4CC(C)(C)CC[C@]4(C)C=C[C@@]32C)C1(C)C
36_4	CC(C)C(C)CC(=O)C(C)C1CCCC2C=CCCC(CCC(C)C2=CCC1C)O
36_5	CC(C)C(C)CCC(C)C1CCC2C3C(CCC12C)C1(C)CCC(CC1=CC3O)O
36_6	CC1(C2C(C(CCC3C(CCC(C(C)C)=C)C)C3(C)CC2)CC4O)C4CC(O)CC1
36_7	C=C(C)C(CCC(C)C1CCC2(C)C3CC=C4C(CCC(C4(C)C)O)C3(C)CCC12C)O
